PH,Brand.Code,Carb.Volume,Fill.Ounces,PC.Volume,Carb.Pressure,Carb.Temp,PSC,PSC.Fill,PSC.CO2,Mnf.Flow,Carb.Pressure1,Fill.Pressure,Hyd.Pressure2,Hyd.Pressure3,Hyd.Pressure4,Filler.Level,Filler.Speed,Temperature,Usage.cont,Carb.Flow,Density,MFR,Balling,Pressure.Vacuum,Oxygen.Filler,Bowl.Setpoint,Pressure.Setpoint,Air.Pressurer,Alch.Rel,Carb.Rel,Balling.Lvl
8.36,0.591859212,0.216936491,-0.171451263,0.081372194,0.809386117,0.978762885,0.108885652,0.039496328,-0.384302813,0.971502704,0.643923514,2.699692088,0.675644853,0.661782099,1.712069251,-0.664534629,0.269257224,0.811641896,0.923560583,-1.375228683,-0.343987176,0.137975703,-0.537126486,-1.024393311,-0.34261711,-0.699513994,1.161529058,-0.357144466,-0.872356182,-0.097658533,-0.655076298
8.42,0.591859212,0.216936491,-0.974914887,0.245595145,-0.725395242,-1.134915038,1.128633931,2.427484468,0.552227237,0.927964242,0.26465292,0.636722349,0.687885941,0.686893478,1.328811039,-0.676965538,0.277157304,1.391798553,0.84521738,-1.380016017,-0.407459148,0.091846016,-0.590891435,-1.024393311,-0.34261711,-0.699513994,1.161529058,-0.016092835,-0.924275216,-0.097658533,-0.655076298
8.46,0.591859212,-0.356802892,-0.516080667,0.081372194,-0.257853926,0.262548363,0.516784963,-0.131074254,0.552227237,0.596402105,0.769863118,2.510400796,-0.450535264,-0.028780823,2.194294433,-0.701752845,-2.566656187,0.513692315,1.034357408,-1.394329428,-0.67500418,-5.563093764,-0.805951231,-1.024393311,-0.130224381,-0.699513994,1.161529058,0.153360743,-0.872356182,-3.676064885,-0.747015576
8.38,0.591859212,0.027825513,-0.056478844,0.245595145,0.028739554,0.064592687,1.740482899,-0.983927161,0.552227237,0.934662467,0.517743029,0.696406367,0.761332471,0.661782099,-0.112545283,-0.652078883,0.277157304,-0.255172013,1.090244219,-1.389566421,-0.1609205,0.095684231,-0.375831638,-1.024393311,-0.34261711,-0.699513994,1.161529058,-0.52875057,-0.820915663,-0.58381608,-0.632091479
8.5,0.591859212,-0.950250032,-0.286375706,0.245595145,0.754655402,1.567896429,-0.29901366,-1.154497742,0.083962212,1.010017498,-0.031862485,0.576629454,0.675644853,0.712004857,0.044763621,-0.848390381,0.281110378,0.210325534,0.955083921,-1.386386559,-0.281772158,-0.075968819,-0.483361537,-1.375274633,-0.34261711,-0.699513994,1.161529058,-0.357144466,-0.820915663,-1.257985989,-0.678061118
8.52,0.591859212,-1.051137269,1.211384116,-0.422263683,-0.373687259,0.262548363,-0.706912972,0.210066909,1.488757287,1.04015951,0.137739998,1.545447206,0.724609206,0.812450373,0.198828811,-0.676965538,0.281110378,0.362694239,0.84521738,-1.387976942,-0.281772158,0.191989757,-0.483361537,-1.375274633,-0.130224381,-0.699513994,1.161529058,-0.874143695,-0.820915663,-1.257985989,-0.678061118
8.5,0.591859212,-0.356802892,0.40389058,0.245595145,-1.571723683,-1.410297202,1.128633931,0.210066909,-0.384302813,0.988248267,0.010579601,0.696406367,0.773573559,0.686893478,-0.273237434,-0.652078883,0.277157304,0.362694239,0.986713577,-1.392742665,-0.220765276,0.019124638,-0.429596587,-1.726155955,-0.34261711,-0.699513994,1.161529058,-0.52875057,-0.820915663,-1.086577924,-0.655076298
8.42,0.591859212,-0.163410297,0.40389058,-0.768118862,0.589530782,0.838729266,-0.29901366,2.598055049,1.957022312,1.010017498,0.601890196,0.696406367,0.859261177,0.774783304,0.349781359,-0.6395983,0.285065474,-0.413192178,0.829628478,-1.386386559,-0.220765276,0.022942383,-0.429596587,-1.726155955,-0.130224381,-0.699513994,1.161529058,-1.047938938,-0.820915663,-0.419955186,-0.632091479
8.52,0.591859212,0.027825513,-0.516080667,-0.422263683,-0.784638115,-0.972282141,-1.114812284,0.039496328,-0.852567838,0.944709804,-0.031862485,2.975397401,0.602198324,0.774783304,0.349781359,-0.872482252,0.292981735,-0.098590571,0.907838783,-1.400667383,-0.220765276,0.663629603,-0.429596587,-1.726155955,-0.130224381,-0.699513994,1.161529058,-1.047938938,-0.769947796,-0.58381608,-0.632091479
8.48,0.591859212,0.122644632,0.173609918,-0.422263683,0.809386117,0.932259059,0.108885652,0.721778653,-0.384302813,0.899496785,-0.07433232,0.755685909,0.504269618,0.712004857,0.497744551,-0.589427598,0.312807781,0.362694239,0.907838783,-1.394329428,-0.220765276,-0.049410527,-0.429596587,-1.726155955,-0.130224381,-0.699513994,1.161529058,-0.874143695,-0.820915663,-0.257911595,-0.632091479
8.48,0.591859212,0.216936491,0.173609918,1.042733414,-0.085390339,-0.035525466,1.536533243,0.039496328,-0.384302813,0.909544123,0.475629059,0.755685909,0.540992883,0.737116236,0.198828811,-0.676965538,0.277157304,0.056569562,1.058269029,-1.392742665,-0.220765276,0.331852691,-0.429596587,-1.375274633,-0.130224381,-0.699513994,1.161529058,-0.357144466,-0.769947796,-0.419955186,-0.655076298
8.4,0.591859212,0.403953998,0.40389058,-0.084620184,-0.431864292,-0.547844651,1.128633931,1.062919816,0.083962212,0.917916904,0.349124878,1.965652225,0.443064177,0.712004857,1.712069251,-0.652078883,0.281110378,-0.255172013,0.923560583,-1.383203087,-0.281772158,0.122581903,-0.483361537,-1.375274633,-0.130224381,-0.699513994,1.161529058,-1.047938938,-0.820915663,-0.257911595,-0.678061118
8.44,0.591859212,0.403953998,1.905392462,0.408127612,-0.20019556,-0.6001766,0.924684275,0.380637491,0.552227237,0.902845898,-0.031862485,0.81456531,0.430823089,0.649226409,1.586488194,-0.714109243,0.273206252,0.210325534,1.002568274,-1.387976942,-0.281772158,0.164956334,-0.483361537,-1.375274633,-0.130224381,-0.699513994,1.161529058,-1.047938938,-0.820915663,-0.097658533,-0.632091479
8.38,0.591859212,0.496687344,-0.516080667,-0.084620184,-2.009146978,-2.873442292,0.312835308,0.039496328,1.020492262,0.98657371,-0.031862485,0.636722349,0.798055735,0.686893478,1.196561622,-0.664534629,0.277157304,0.210325534,1.034357408,-1.375228683,-0.281772158,0.053523124,-0.483361537,-1.024393311,-0.130224381,-0.699513994,1.161529058,-0.52875057,-0.820915663,-0.097658533,-0.632091479
8.6,-0.429678314,-1.773755144,0.40389058,1.6552743,-1.204481948,-0.289211442,-0.706912972,-1.325068324,-0.852567838,1.018390279,0.18007172,0.696406367,0.847020088,0.724560546,0.497744551,-0.664534629,0.277157304,-0.098590571,1.066252859,-1.381610001,-0.53838458,0.176535622,-0.698421333,-1.024393311,-0.555009839,-0.699513994,1.161529058,-0.52875057,-0.719446809,-1.257985989,-0.838954854
8.58,-0.429678314,-0.552384826,1.326932236,-0.422263683,-0.142708034,0.311567915,1.944432555,-0.472215417,0.083962212,1.06695241,0.559830055,0.81456531,0.871502265,0.749671925,-0.112545283,-0.701752845,0.281110378,-0.255172013,1.130362717,-1.384795273,-0.53838458,0.088008879,-0.698421333,-1.024393311,-0.767402568,-0.699513994,1.161529058,-0.016092835,-0.719446809,-0.917099396,-0.838954854
8.54,-0.429678314,-0.163410297,0.173609918,0.081372194,-1.448535804,-1.466033392,0.516784963,-0.472215417,-0.852567838,0.392106243,-0.500570985,1.862579441,-1.038107498,-0.418007198,0.497744551,-1.754691818,-3.323034262,1.391798553,1.130362717,-1.674906051,-0.745608404,-5.821418286,-0.85971618,-1.024393311,-0.130224381,-0.699513994,1.161529058,-0.357144466,-0.719446809,-1.606708903,-0.838954854
8.58,-0.429678314,-1.051137269,-0.516080667,-0.422263683,-1.143945157,-0.3920637,-1.31876194,0.551208072,2.425287337,1.16072756,0.052994002,0.755685909,1.030636412,0.850117441,0.349781359,-0.6395983,0.424768058,-0.413192178,0.955083921,-1.389566421,-0.472239911,0.300651371,-0.644656384,-1.024393311,-0.34261711,-0.699513994,1.161529058,-0.357144466,-0.61982282,-0.749521554,-0.815970034
8.6,-0.429678314,0.027825513,-0.745593727,0.245595145,-0.903669321,-0.972282141,0.720734619,-0.813356579,-0.852567838,1.132260104,0.727909915,0.636722349,1.165288382,0.762227615,0.198828811,-0.676965538,0.424768058,-0.572668745,0.923560583,-1.397500227,-0.53838458,0.281185561,-0.698421333,-1.375274633,-0.555009839,-0.699513994,1.161529058,-0.52875057,-0.61982282,-0.749521554,-0.792985215
8.54,-0.429678314,-0.356802892,0.749671387,-0.252467696,-0.028241473,0.114365193,-0.910862628,0.551208072,0.083962212,1.138958329,0.052994002,0.576629454,1.140806206,0.774783304,-0.112545283,-0.848390381,0.424768058,-0.413192178,1.018449551,-1.399084261,-0.472239911,0.429801242,-0.644656384,-1.375274633,-0.555009839,-0.699513994,1.161529058,-0.016092835,-0.61982282,-0.749521554,-0.792985215
8.58,-0.429678314,0.122644632,-0.056478844,-0.252467696,-1.143945157,-1.410297202,1.332583587,-0.983927161,-0.384302813,1.115514541,0.769863118,0.696406367,1.189770559,0.712004857,0.044763621,-0.664534629,0.432825898,-0.413192178,1.002568274,-1.403830887,-0.407459148,0.304547765,-0.590891435,-1.375274633,-0.555009839,-0.699513994,1.161529058,0.153360743,-0.61982282,-0.749521554,-0.792985215
8.58,-0.429678314,0.027825513,-0.630861184,-0.252467696,-1.326125141,-1.578175185,1.128633931,-1.325068324,-0.852567838,1.154029335,1.021026075,0.931140721,1.263217088,0.862673131,0.198828811,-0.652078883,0.436857851,-0.098590571,1.098254629,-1.400667383,-0.343987176,0.370951307,-0.537126486,-1.375274633,-0.767402568,-0.699513994,1.161529058,-0.52875057,-0.61982282,-0.58381608,-0.792985215
8.5,-0.429678314,-0.750189272,-0.056478844,1.042733414,-1.448535804,-0.972282141,0.516784963,0.721778653,0.552227237,1.058579629,0.727909915,0.755685909,1.116324029,0.774783304,0.044763621,-0.652078883,0.432825898,-0.896063174,1.042321303,-1.402249592,-0.343987176,0.410157662,-0.537126486,-1.375274633,-0.555009839,-0.699513994,1.161529058,-0.186259901,-0.719446809,-1.431352994,-0.747015576
8.54,-0.429678314,-0.356802892,-0.974914887,-0.252467696,-1.143945157,-1.026279465,0.516784963,-0.301644835,-0.384302813,1.068626966,1.021026075,0.81456531,1.275458176,0.712004857,0.044763621,-0.714109243,0.428795967,0.056569562,0.939308962,-1.408569273,-0.343987176,0.339663795,-0.537126486,-1.375274633,-0.555009839,-0.699513994,1.161529058,-0.52875057,-0.669407016,-1.257985989,-0.815970034
8.54,-0.429678314,-1.051137269,0.980431801,-0.594110129,-0.548744318,0.163947982,0.108885652,0.210066909,0.083962212,1.031786729,0.137739998,0.636722349,1.165288382,0.649226409,0.349781359,-0.6395983,0.424768058,-0.896063174,1.01050559,-1.406990729,-0.343987176,0.320144116,-0.537126486,-1.726155955,-0.34261711,-0.699513994,1.161529058,-0.186259901,-0.669407016,-1.431352994,-0.724030757
8.68,-0.429678314,-1.879384613,1.905392462,-0.084620184,-1.143945157,-0.035525466,0.516784963,0.210066909,-0.384302813,0.951408029,0.391320044,-0.243914106,0.981672059,0.674337788,-1.133023613,-0.589427598,0.440891827,-0.733619667,1.122325727,-1.416448181,1.571747304,0.374867094,1.710248387,-1.726155955,-0.34261711,-0.699513994,-0.778348529,-0.186259901,1.539489018,0.827697522,1.505496731
8.7,1.423974187,1.82830812,0.519102874,0.032980685,1.454388198,0.505797751,0,-0.472215417,-0.384302813,0.951408029,-0.07433232,0.332078746,1.030636412,0.712004857,-0.777151737,-0.676965538,0.432825898,-1.561137655,0.814066156,-1.418021191,1.571747304,5.21E-05,1.710248387,-1.726155955,-0.555009839,-0.699513994,-0.778348529,-0.186259901,1.539489018,1.411945468,1.505496731
8.66,1.423974187,1.483781414,-0.056478844,-0.594110129,0.863962878,0.064592687,-0.29901366,0.721778653,-0.384302813,1.051881404,0.26465292,-0.580399367,1.079600765,0.938007268,-1.31752427,-1.344471821,0.428795967,-1.731327615,1.130362717,-1.402249592,1.639314548,0.374867094,1.817778285,-1.726155955,-0.555009839,-1.307448782,-0.778348529,-0.52875057,1.539489018,1.411945468,1.505496731
8.68,1.423974187,1.04246862,-0.171451263,-0.594110129,0.025773682,2.584901135,-0.095064004,-0.642785998,-0.384302813,0.974851817,0.433488085,-0.580399367,0.847020088,0.87522882,-1.133023613,-1.142398144,0.285065474,-1.225502281,0.892143563,-1.397500227,1.571747304,-0.057003998,1.710248387,-1.726155955,-0.555009839,-1.307448782,-0.778348529,-0.357144466,1.539489018,1.554136669,1.528481551
8.66,1.423974187,1.82830812,-0.401252174,-0.252467696,0.085553725,-1.026279465,-1.31876194,-0.642785998,0.083962212,0.97317726,-0.543350313,2.117877174,0.724609206,0.799894683,-0.605376425,-1.622149269,0.281110378,-1.225502281,0.775276635,-1.395915282,1.571747304,-0.617865506,1.710248387,-1.375274633,-0.34261711,-1.307448782,-0.778348529,-0.52875057,1.50832505,1.268228072,1.528481551
8.66,1.423974187,0.952750756,0.40389058,0.245595145,-1.510031975,-2.152596172,-0.706912972,1.062919816,0.083962212,0.994946492,0.685930067,-0.51211243,0.749091383,0.825006062,-0.952969189,-1.289147446,0.273206252,-1.060017778,0.986713577,-1.380016017,1.502694948,0.080337836,1.602718489,-1.024393311,0.082168348,-1.307448782,-0.778348529,-0.52875057,1.50832505,0.372617918,1.482511912
8.64,1.423974187,0.216936491,-0.516080667,1.042733414,1.080747544,1.025093846,1.740482899,0.551208072,1.020492262,0.976526373,-0.159355492,-0.310232702,0.602198324,0.825006062,-1.31752427,-1.24444088,0.277157304,-0.896063174,0.923560583,-1.387976942,1.537410834,0.122581903,1.656483438,-1.024393311,0.082168348,-1.307448782,-0.778348529,-0.701082281,1.50832505,0.525966941,1.482511912
8.44,-1.834484216,0.862539486,-0.516080667,-0.944412974,-0.315684149,-0.864922677,0.720734619,1.062919816,0.552227237,1.016715723,-0.159355492,1.103107605,0.822537912,0.573892272,-0.437461561,-0.956021438,0.481342827,-0.733619667,0.876474922,-1.375228683,1.396184554,3.417655184,1.441423641,-0.673511989,-0.767402568,0.708334989,1.161529058,-0.357144466,0.525949533,0.525966941,1.390572634
8.46,-1.834484216,0.862539486,1.789604467,-0.944412974,0.367155559,-0.085873125,0.312835308,-0.301644835,0.552227237,0.499277842,-0.58615817,1.491402372,-0.744321381,-0.392895819,1.061929205,-1.33345662,-2.602843651,-0.572668745,0.899987851,-1.389566421,1.248309932,-2.719373006,1.226363845,-0.673511989,-0.555009839,-1.307448782,1.161529058,0.322104815,0.525949533,0.525966941,1.390572634
8.46,-1.834484216,0.771831185,0.173609918,-0.594110129,0.255004809,0.114365193,-0.502963316,-0.472215417,0.552227237,1.102118091,0.895563444,0.755685909,0.993913147,0.674337788,0.349781359,-1.130935877,0.485399051,-0.733619667,1.090244219,-1.381610001,1.323117174,0.473111928,1.333893743,-0.673511989,-0.767402568,-1.307448782,1.161529058,-0.357144466,0.525949533,0.677652148,1.390572634
8.56,-1.834484216,1.308697526,0.519102874,0.081372194,-0.142708034,-1.080490045,0.312835308,-0.642785998,-0.852567838,1.202591466,1.479047229,0.81456531,1.091841853,0.988230026,0.642834488,-1.221938575,0.489457297,-0.098590571,1.026400157,-1.375228683,1.323117174,0.469169206,1.333893743,-0.673511989,-0.34261711,-1.307448782,1.161529058,-0.186259901,0.565072365,1.268228072,1.390572634
8.6,-1.834484216,0.862539486,-0.974914887,-1.488445839,0.863962878,0.409050589,-0.910862628,-0.983927161,2.425287337,1.135609216,-0.031862485,1.437008397,0.908225529,0.774783304,0.785160639,-1.255654777,-0.664860523,0.056569562,0.837419606,-1.387976942,1.248309932,-1.61615638,1.226363845,-0.673511989,-0.34261711,-1.307448782,1.161529058,-0.357144466,0.565072365,0.976126616,1.390572634
8.62,-1.834484216,0.496687344,-0.974914887,0.081372194,0.028739554,-0.238082651,0,-1.495638905,-1.320832863,1.480567803,0.18007172,0.696406367,1.38562797,1.12634261,0.198828811,0.71892247,0.432825898,-0.733619667,1.01050559,-1.381610001,1.132649421,0.257862143,1.065068998,-0.673511989,0.082168348,0.708334989,1.161529058,-0.186259901,0.642336785,0.677652148,1.13773962
8.68,-1.834484216,-0.163410297,-2.574789789,-0.944412974,0.589530782,0.744497319,1.332583587,-0.472215417,-0.852567838,1.438703897,0.137739998,0.696406367,1.483556676,1.440234847,1.586488194,-1.255654777,-0.675160358,-0.098590571,1.050291844,-1.378421135,1.432090725,-1.6393963,1.49518859,-1.024393311,0.294561076,-1.307448782,1.161529058,-0.016092835,0.366100084,0.677652148,1.528481551
8.46,-1.834484216,0.771831185,-0.286375706,-0.944412974,0.422988765,0.014629468,-0.502963316,0.551208072,-0.384302813,1.185845904,0.137739998,2.652789877,1.348904706,1.402567779,0.785160639,-1.27800806,0.292981735,-0.098590571,1.050291844,-1.384795273,1.432090725,0.347479209,1.49518859,-1.024393311,0.082168348,-1.307448782,1.161529058,-0.701082281,0.366100084,0.677652148,1.55146637
8.36,-0.429678314,0.027825513,0.288726261,-0.594110129,-0.607449434,-0.652712838,2.148382211,1.233490398,-0.852567838,1.150680222,0.18007172,0.576629454,1.422351235,1.339789331,0.044763621,-1.266843837,0.285065474,-1.060017778,0.783021249,-1.383203087,-0.407459148,0.076503931,-0.590891435,-0.673511989,-0.979795297,-1.307448782,1.161529058,-0.186259901,-0.719446809,-0.749521554,-0.747015576
8.34,-0.429678314,-0.163410297,-0.974914887,-0.084620184,0.142202016,0.360401668,0.720734619,-0.813356579,-0.852567838,1.236082591,0.811789734,0.696406367,1.618208647,1.440234847,-0.273237434,-1.266843837,0.281110378,-1.060017778,0.962981367,-1.370433304,-0.407459148,0.130276648,-0.590891435,-0.673511989,-0.979795297,-1.307448782,1.161529058,-0.186259901,-0.719446809,-0.749521554,-0.770000395
8.34,-0.429678314,-0.259834976,-1.204044146,-0.594110129,-0.028241473,0.262548363,-0.706912972,-0.642785998,-0.384302813,1.172449454,0.349124878,0.755685909,1.557003205,1.264455195,0.198828811,-1.210650168,0.277157304,-0.733619667,0.93143145,-1.370433304,-0.407459148,-0.185433631,-0.590891435,-0.673511989,-0.979795297,-1.307448782,1.161529058,-0.357144466,-0.719446809,-0.749521554,-0.747015576
8.3,-0.429678314,-0.067524805,-0.630861184,0.081372194,0.534175464,0.553897889,0.720734619,0.210066909,-0.384302813,1.152354779,0.137739998,0.636722349,1.471315588,1.277010884,-0.112545283,-1.27800806,0.281110378,-0.733619667,0.876474922,-1.378421135,-0.343987176,0.045871474,-0.537126486,-0.322630667,-0.979795297,-1.307448782,1.161529058,-0.357144466,-0.719446809,-0.749521554,-0.747015576
8.26,-0.429678314,-0.163410297,0.634363143,-0.944412974,-1.883159355,-1.920044891,0.108885652,-0.301644835,1.957022312,1.172449454,0.26465292,0.755685909,1.495797764,1.164009679,-0.112545283,-1.33345662,0.285065474,-0.896063174,1.122325727,-1.372032656,-0.407459148,-0.222970026,-0.590891435,-0.322630667,-0.979795297,-1.307448782,1.161529058,-0.016092835,-0.669407016,-1.431352994,-0.747015576
8.18,-0.429678314,-0.163410297,0.173609918,0.081372194,-0.607449434,-0.238082651,0.516784963,0.039496328,1.020492262,1.020064835,0.979231512,0.696406367,0.871502265,0.862673131,0.198828811,-1.311351707,0.281110378,-0.733619667,0.986713577,-1.378421135,-0.605951824,0.049696761,-0.752186282,-0.322630667,-0.555009839,-1.307448782,1.161529058,-0.52875057,-0.669407016,-1.086577924,-0.792985215
8.12,0.118383174,0.027825513,-0.974914887,0.032980685,-1.083596661,-1.244412924,2.556281523,1.404060979,-0.852567838,0.273212749,1.021026075,2.792670965,-0.572946146,-0.217116166,1.835574493,-1.496076753,-3.326107527,4.007640666,0.955083921,-2.015470935,-0.102194384,-6.496883773,-0.322066689,-0.322630667,-0.979795297,-1.307448782,1.161529058,-0.186259901,2.746469557,-1.784084257,-0.540152201
8.08,0.591859212,0.952750756,-0.056478844,0.728407371,0.311161218,-0.238082651,1.128633931,-0.813356579,-0.852567838,0.966479035,-0.159355492,0.81456531,0.577716147,0.63667072,-1.31752427,-0.293234181,0.457047956,0.811641896,1.026400157,-1.367231931,-0.281772158,1.492595674,-0.483361537,-0.322630667,-0.979795297,0.708334989,1.161529058,-0.52875057,-0.820915663,0.217580656,-0.609106659
8,0.591859212,-1.66873449,0.634363143,-0.594110129,-1.448535804,-0.6001766,-0.502963316,-1.154497742,-0.384302813,1.058579629,1.354442881,0.696406367,0.785814647,0.661782099,-1.133023613,-1.119448773,0.281110378,0.811641896,0.91569636,-1.359212976,-0.53838458,-0.091121284,-0.698421333,0.028250655,-0.979795297,-1.307448782,1.161529058,-1.047938938,-0.976678719,-2.514411787,-0.792985215
8.12,-0.429678314,-0.163410297,0.40389058,-0.422263683,-1.510031975,-1.634583239,0.720734619,0.380637491,0.083962212,1.016715723,0.727909915,0.696406367,0.834779,0.837561752,0.198828811,-1.27800806,0.281110378,-0.733619667,0.91569636,-1.359212976,-0.745608404,0.030581104,-0.85971618,0.028250655,-0.979795297,-1.307448782,1.161529058,-0.357144466,-0.61982282,-1.086577924,-0.792985215
8.14,-0.429678314,0.403953998,1.673864446,-0.768118862,-0.431864292,-1.080490045,1.536533243,-0.301644835,1.020492262,1.050206848,0.895563444,0.576629454,0.798055735,0.825006062,0.198828811,-1.289147446,0.277157304,-0.572668745,1.034357408,-1.354391005,-0.745608404,0.065008679,-0.85971618,0.028250655,-0.555009839,-1.307448782,1.161529058,-0.186259901,-0.719446809,-0.58381608,-0.815970034
8.12,-0.429678314,0.122644632,-0.171451263,0.408127612,-0.844062436,-0.918496925,0.108885652,0.380637491,-0.384302813,1.060254185,0.517743029,0.636722349,0.859261177,0.799894683,-0.112545283,-1.24444088,0.281110378,-0.572668745,0.837419606,-1.360818536,-0.745608404,0.141826847,-0.85971618,0.028250655,-0.555009839,-1.307448782,1.161529058,-0.701082281,-0.769947796,-0.58381608,-0.815970034
8.12,-0.429678314,-0.259834976,-0.171451263,-0.594110129,-0.490216293,-0.6001766,0.720734619,-0.642785998,1.020492262,1.076999748,-0.287099966,1.103107605,0.785814647,0.762227615,0.198828811,-1.24444088,0.277157304,-0.255172013,0.899987851,-1.359212976,-0.605951824,0.126428737,-0.752186282,0.379131977,-0.979795297,-1.307448782,1.161529058,-1.047938938,-0.719446809,-0.749521554,-0.792985215
8.08,-0.429678314,0.771831185,1.558172401,-0.422263683,-0.20019556,-0.758402565,0.108885652,-0.983927161,0.083962212,1.068626966,0.391320044,0.696406367,0.834779,0.699449167,-0.273237434,-1.266843837,0.45300589,-0.413192178,1.058269029,-1.359212976,-0.53838458,0.406232178,-0.698421333,0.028250655,-0.979795297,-1.307448782,1.161529058,-0.52875057,-0.669407016,-0.749521554,-0.792985215
8.06,-0.429678314,0.027825513,-0.516080667,-0.768118862,-0.142708034,-0.238082651,0.924684275,0.380637491,0.083962212,1.058579629,-0.159355492,0.696406367,0.859261177,0.724560546,-0.112545283,-1.27800806,0.457047956,-0.572668745,0.860832861,-1.357606533,-0.53838458,0.445535499,-0.698421333,0.028250655,-0.767402568,-1.307448782,1.161529058,-0.874143695,-0.769947796,-0.58381608,-0.792985215
8.06,-0.429678314,0.122644632,1.326932236,-0.422263683,0.809386117,1.117240687,-0.095064004,0.039496328,1.488757287,1.12053821,1.520530707,0.696406367,1.153047294,0.88778451,0.044763621,-1.255654777,0.45300589,-0.572668745,0.91569636,-1.362423213,-0.605951824,0.367036597,-0.752186282,-0.322630667,-0.979795297,-1.307448782,1.161529058,-0.016092835,-0.769947796,-0.419955186,-0.792985215
8.08,-0.429678314,1.131696669,-0.171451263,-0.422263683,-0.028241473,-0.495715903,-0.502963316,-0.301644835,2.893552362,1.036810398,0.222376006,0.576629454,0.993913147,0.712004857,-0.112545283,-1.221938575,0.457047956,-0.572668745,1.018449551,-1.359212976,-0.53838458,0.437666216,-0.698421333,-0.322630667,-0.979795297,-1.307448782,1.161529058,-0.357144466,-0.769947796,-0.419955186,-0.815970034
8.04,-0.429678314,0.588908822,-0.056478844,-0.252467696,-1.510031975,-1.862492174,-0.29901366,0.721778653,1.020492262,1.043508623,0.559830055,0.696406367,1.006154235,0.774783304,0.198828811,-1.344471821,0.457047956,-0.413192178,0.892143563,-1.357606533,-0.53838458,0.512598406,-0.698421333,-0.322630667,-0.767402568,-1.307448782,1.161529058,-0.52875057,-0.719446809,-0.58381608,-0.770000395
8.04,-0.429678314,0.588908822,0.288726261,-0.768118862,0.754655402,0.697115777,-0.706912972,2.086343305,0.083962212,0.994946492,0.137739998,0.755685909,0.859261177,0.799894683,0.044763621,-1.266843837,0.457047956,-0.413192178,0.868650569,-1.360818536,-0.472239911,0.406232178,-0.644656384,-0.322630667,-0.767402568,-1.307448782,1.161529058,0.153360743,-0.719446809,-0.58381608,-0.792985215
8.06,-0.429678314,-0.067524805,0.40389058,-0.594110129,-0.431864292,-0.652712838,-1.114812284,-1.154497742,0.083962212,1.02676306,0.601890196,0.755685909,1.030636412,0.862673131,0.642834488,-1.266843837,0.45300589,0.362694239,0.88430592,-1.364027005,-0.605951824,0.363122965,-0.752186282,-0.322630667,-0.555009839,-1.307448782,1.161529058,-0.357144466,-0.769947796,-0.58381608,-0.815970034
8.06,-0.429678314,-0.163410297,-0.056478844,-0.252467696,0.699769861,0.932259059,-0.502963316,-0.813356579,0.083962212,1.006668385,0.853689824,0.696406367,0.969430971,0.699449167,0.349781359,-1.311351707,0.45300589,-0.255172013,0.88430592,-1.357606533,-0.53838458,0.425870371,-0.698421333,-0.322630667,-0.555009839,-1.307448782,1.161529058,-0.186259901,-0.719446809,-0.58381608,-0.815970034
8.08,-0.429678314,0.216936491,-0.516080667,0.408127612,-0.431864292,-0.758402565,-0.095064004,0.039496328,2.425287337,1.01336661,0.306902523,2.217807055,0.957189882,0.724560546,0.198828811,-1.233202146,0.457047956,-0.098590571,1.178724195,-1.370433304,-0.472239911,0.304547765,-0.644656384,-0.322630667,-0.555009839,-1.307448782,1.161529058,-0.357144466,-0.719446809,-0.58381608,-0.815970034
8.02,-0.429678314,-0.259834976,0.288726261,-0.422263683,-0.490216293,-0.289211442,0.720734619,-0.472215417,-0.384302813,1.004993829,0.937410654,1.103107605,0.895984441,0.862673131,0.044763621,-1.199336923,0.461092045,0.056569562,1.178724195,-1.362423213,-0.53838458,0.285076568,-0.698421333,-0.322630667,-0.555009839,-1.307448782,1.161529058,-0.52875057,-0.719446809,-0.58381608,-0.815970034
8.04,-0.429678314,-0.259834976,2.021228433,0.245595145,0.085553725,0.311567915,0.516784963,2.086343305,0.552227237,0.994946492,0.137739998,0.755685909,0.993913147,0.762227615,0.642834488,-1.24444088,0.448965846,-0.896063174,0.876474922,-1.362423213,-0.605951824,0.367036597,-0.752186282,-0.322630667,-0.34261711,-1.307448782,1.161529058,-0.357144466,-0.769947796,-0.58381608,-0.815970034
8,-0.429678314,-0.163410297,1.326932236,0.245595145,-0.373687259,-0.187150691,0.108885652,-0.131074254,-0.852567838,1.018390279,1.062794403,0.755685909,1.006154235,0.862673131,0.198828811,-1.221938575,0.457047956,-0.896063174,0.923560583,-1.359212976,-0.53838458,0.398384443,-0.698421333,-0.322630667,-0.555009839,-1.307448782,1.161529058,0.322104815,-0.769947796,-0.58381608,-0.815970034
8.42,-0.429678314,-0.163410297,-0.630861184,-1.488445839,0.028739554,0.311567915,-0.29901366,-0.472215417,-0.384302813,0.201206831,0.769863118,-1.516514644,-0.609669411,-0.443118577,2.076624332,-0.213805516,-3.324060706,-0.413192178,0.93143145,-1.917687858,-0.817835855,-0.067452051,-0.913481129,-0.322630667,-0.34261711,-1.307448782,1.161529058,-0.186259901,-0.719446809,-0.58381608,-0.815970034
